Path,noche,soleado,nublado,lluvia,neblina,sombras
32-Guapiles-dia\000000412.png,0,1,0,0,0,0
32-Guapiles-dia\000000413.png,0,1,0,0,0,0
32-Guapiles-dia\000000414.png,0,1,0,0,0,0
32-Guapiles-dia\000000415.png,0,1,0,0,0,0
32-Guapiles-dia\000000416.png,0,1,0,0,0,0
32-Guapiles-dia\000000417.png,0,1,0,0,0,0
32-Guapiles-dia\000000418.png,0,1,0,0,0,0
32-Guapiles-dia\000000419.png,0,1,0,0,0,0
32-Guapiles-dia\000000420.png,0,1,0,0,0,0
32-Guapiles-dia\000000421.png,0,1,0,0,0,0
32-Guapiles-dia\000000422.png,0,1,0,0,0,0
32-Guapiles-dia\000000423.png,0,1,0,0,0,0
32-Guapiles-dia\000000424.png,0,1,0,0,0,0
32-Guapiles-dia\000000425.png,0,1,0,0,0,0
32-Guapiles-dia\000000426.png,0,1,0,0,0,0
32-Guapiles-dia\000000427.png,0,1,0,0,0,0
32-Guapiles-dia\000000428.png,0,1,0,0,0,0
32-Guapiles-dia\000000429.png,0,1,0,0,0,0
32-Guapiles-dia\000000430.png,0,1,0,0,0,0
32-Guapiles-dia\000000431.png,0,1,0,0,0,0
32-Guapiles-dia\000000432.png,0,1,0,0,0,0
32-Guapiles-dia\000000433.png,0,1,0,0,0,0
32-Guapiles-dia\000000434.png,0,1,0,0,0,0
32-Guapiles-dia\000000435.png,0,1,0,0,0,0
32-Guapiles-dia\000000436.png,0,1,0,0,0,0
32-Guapiles-dia\000000437.png,0,1,0,0,0,0
32-Guapiles-dia\000000438.png,0,1,0,0,0,0
32-Guapiles-dia\000000439.png,0,1,0,0,0,0
32-Guapiles-dia\000000440.png,0,1,0,0,0,0
32-Guapiles-dia\000000441.png,0,1,0,0,0,0
32-Guapiles-dia\000000442.png,0,1,0,0,0,0
32-Guapiles-dia\000000443.png,0,1,0,0,0,0
32-Guapiles-dia\000000444.png,0,1,0,0,0,0
32-Guapiles-dia\000000445.png,0,1,0,0,0,0
32-Guapiles-dia\000000446.png,0,1,0,0,0,0
32-Guapiles-dia\000000447.png,0,1,0,0,0,0
32-Guapiles-dia\000000448.png,0,1,0,0,0,0
32-Guapiles-dia\000000449.png,0,1,0,0,0,0
32-Guapiles-dia\000000450.png,0,1,0,0,0,0
32-Guapiles-dia\000000451.png,0,1,0,0,0,0
32-Guapiles-dia\000000452.png,0,1,0,0,0,0
32-Guapiles-dia\000000453.png,0,1,0,0,0,0
32-Guapiles-dia\000000454.png,0,1,0,0,0,0
32-Guapiles-dia\000000455.png,0,1,0,0,0,0
32-Guapiles-dia\000000456.png,0,1,0,0,0,0
32-Guapiles-dia\000000457.png,0,1,0,0,0,0
32-Guapiles-dia\000000458.png,0,1,0,0,0,0
32-Guapiles-dia\000000459.png,0,1,0,0,0,0
32-Guapiles-dia\000000460.png,0,1,0,0,0,0
32-Guapiles-dia\000000461.png,0,1,0,0,0,0
32-Guapiles-dia\000000462.png,0,1,0,0,0,0
32-Guapiles-dia\000000463.png,0,1,0,0,0,0
32-Guapiles-dia\000000464.png,0,1,0,0,0,0
32-Guapiles-dia\000000465.png,0,1,0,0,0,0
32-Guapiles-dia\000000466.png,0,1,0,0,0,0
32-Guapiles-dia\000000467.png,0,1,0,0,0,0
32-Guapiles-dia\000000468.png,0,1,0,0,0,0
32-Guapiles-dia\000000469.png,0,1,0,0,0,0
32-Guapiles-dia\000000548.png,0,1,0,0,0,0
32-Guapiles-dia\000000549.png,0,1,0,0,0,0
32-Guapiles-dia\000000550.png,0,1,0,0,0,0
32-Guapiles-dia\000000551.png,0,1,0,0,0,0
32-Guapiles-dia\000000552.png,0,1,0,0,0,0
32-Guapiles-dia\000000553.png,0,1,0,0,0,0
32-Guapiles-dia\000000554.png,0,1,0,0,0,0
32-Guapiles-dia\000000555.png,0,1,0,0,0,0
32-Guapiles-dia\000000556.png,0,1,0,0,0,0
32-Guapiles-dia\000000557.png,0,1,0,0,0,0
32-Guapiles-dia\000000558.png,0,1,0,0,0,0
32-Guapiles-dia\000000559.png,0,1,0,0,0,0
32-Guapiles-dia\000000560.png,0,1,0,0,0,0
32-Guapiles-dia\000000561.png,0,1,0,0,0,0
32-Guapiles-dia\000000562.png,0,1,0,0,0,0
32-Guapiles-dia\000000563.png,0,1,0,0,0,0
32-Guapiles-dia\000000564.png,0,1,0,0,0,0
32-Guapiles-dia\000000565.png,0,1,0,0,0,0
32-Guapiles-dia\000000566.png,0,1,0,0,0,0
32-Guapiles-dia\000000567.png,0,1,0,0,0,0
32-Guapiles-dia\000000568.png,0,1,0,0,0,0
32-Guapiles-dia\000000569.png,0,1,0,0,0,0
32-Guapiles-dia\000000570.png,0,1,0,0,0,0
32-Guapiles-dia\000000571.png,0,1,0,0,0,0
32-Guapiles-dia\000000572.png,0,1,0,0,0,0
32-Guapiles-dia\000000573.png,0,1,0,0,0,0
32-Guapiles-dia\000000574.png,0,1,0,0,0,0
32-Guapiles-dia\000000575.png,0,1,0,0,0,0
32-Guapiles-dia\000000576.png,0,1,0,0,0,0
32-Guapiles-dia\000000577.png,0,1,0,0,0,0
32-Guapiles-dia\000000578.png,0,1,0,0,0,0
32-Guapiles-dia\000000579.png,0,1,0,0,0,0
32-Guapiles-dia\000000580.png,0,1,0,0,0,0
32-Guapiles-dia\000000581.png,0,1,0,0,0,0
32-Guapiles-dia\000000582.png,0,1,0,0,0,0
32-Guapiles-dia\000000583.png,0,1,0,0,0,0
32-Guapiles-dia\000000584.png,0,1,0,0,0,0
32-Guapiles-dia\000000585.png,0,1,0,0,0,0
32-Guapiles-dia\000000586.png,0,1,0,0,0,0
32-Guapiles-dia\000000587.png,0,1,0,0,0,0
32-Guapiles-dia\000000588.png,0,1,0,0,0,0
32-Guapiles-dia\000000589.png,0,1,0,0,0,0
32-Guapiles-dia\000000590.png,0,1,0,0,0,0
32-Guapiles-dia\000000591.png,0,1,0,0,0,0
32-Guapiles-dia\000000592.png,0,1,0,0,0,0
32-Guapiles-dia\000000593.png,0,1,0,0,0,0
32-Guapiles-dia\000000594.png,0,1,0,0,0,0
32-Guapiles-dia\000000595.png,0,1,0,0,0,0
32-Guapiles-dia\000000596.png,0,1,0,0,0,0
32-Guapiles-dia\000000597.png,0,1,0,0,0,0
32-Guapiles-dia\000000598.png,0,1,0,0,0,0
32-Guapiles-dia\000000599.png,0,1,0,0,0,0
32-Guapiles-dia\000000600.png,0,1,0,0,0,0
32-Guapiles-dia\000000601.png,0,1,0,0,0,0
32-Guapiles-dia\000000602.png,0,1,0,0,0,0
32-Guapiles-dia\000000603.png,0,1,0,0,0,0
32-Guapiles-dia\000000604.png,0,1,0,0,0,0
32-Guapiles-dia\000000605.png,0,1,0,0,0,0
32-Guapiles-dia\000000606.png,0,1,0,0,0,0
32-Guapiles-dia\000000607.png,0,1,0,0,0,0
32-Guapiles-dia\000000608.png,0,1,0,0,0,0
32-Guapiles-dia\000000609.png,0,1,0,0,0,0
32-Guapiles-dia\000000610.png,0,1,0,0,0,0
32-Guapiles-dia\000000611.png,0,1,0,0,0,0
32-Guapiles-dia\000000612.png,0,1,0,0,0,0
32-Guapiles-dia\000000613.png,0,1,0,0,0,0
32-Guapiles-dia\000000614.png,0,1,0,0,0,0
32-Guapiles-dia\000000615.png,0,1,0,0,0,0
32-Guapiles-dia\000000616.png,0,1,0,0,0,0
32-Guapiles-dia\000000617.png,0,1,0,0,0,0
32-Guapiles-dia\000000618.png,0,1,0,0,0,0
32-Guapiles-dia\000000619.png,0,1,0,0,0,0
32-Guapiles-dia\000000620.png,0,1,0,0,0,0
32-Guapiles-dia\000000621.png,0,1,0,0,0,0
32-Guapiles-dia\000000622.png,0,1,0,0,0,0
32-Guapiles-dia\000000623.png,0,1,0,0,0,0
32-Guapiles-dia\000000624.png,0,1,0,0,0,0
32-Guapiles-dia\000000625.png,0,1,0,0,0,0
32-Guapiles-dia\000000626.png,0,1,0,0,0,0
32-Guapiles-dia\000000627.png,0,1,0,0,0,0
32-Guapiles-dia\000000628.png,0,1,0,0,0,0
32-Guapiles-dia\000000629.png,0,1,0,0,0,0
32-Guapiles-dia\000000630.png,0,1,0,0,0,0
32-Guapiles-dia\000000631.png,0,1,0,0,0,0
32-Guapiles-dia\000000632.png,0,1,0,0,0,0
32-Guapiles-dia\000000633.png,0,1,0,0,0,0
32-Guapiles-dia\000000634.png,0,1,0,0,0,0
32-Guapiles-dia\000000635.png,0,1,0,0,0,0
32-Guapiles-dia\000000636.png,0,1,0,0,0,0
32-Guapiles-dia\000000637.png,0,1,0,0,0,0
32-Guapiles-dia\000000638.png,0,1,0,0,0,0
32-Guapiles-dia\000000639.png,0,1,0,0,0,0
32-Guapiles-dia\000000640.png,0,1,0,0,0,0
32-Guapiles-dia\000000641.png,0,1,0,0,0,0
32-Guapiles-dia\000000642.png,0,1,0,0,0,0
32-Guapiles-dia\000000643.png,0,1,0,0,0,0
32-Guapiles-dia\000000644.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000018.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000037.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000056.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000065.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000066.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000067.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000068.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000069.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000070.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000071.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000072.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000073.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000074.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000075.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000076.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000077.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000078.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000079.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000080.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000081.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000082.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000083.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000084.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000085.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000086.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000087.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000088.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000089.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000090.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000091.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000092.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000093.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000094.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000095.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000096.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000097.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000098.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000099.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000100.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000101.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000102.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000103.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000104.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000105.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000106.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000107.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000108.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000109.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000110.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000111.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000112.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000113.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000114.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000115.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000116.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000117.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000118.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000119.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000120.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000121.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000122.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000123.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000124.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000125.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000126.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000127.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000128.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000129.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000130.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000131.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000132.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000133.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000134.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000135.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000136.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000137.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000138.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000139.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000140.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000141.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000142.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000143.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000144.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000145.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000146.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000147.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000148.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000149.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000150.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000169.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000184.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000185.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000186.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000187.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000188.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000189.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000190.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000191.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000192.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000193.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000194.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000195.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000196.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000197.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000198.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000199.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000200.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000201.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000202.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000203.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000204.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000205.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000206.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000207.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000208.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000209.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000210.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000211.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000212.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000213.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000214.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000215.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000216.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000217.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000218.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000219.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000220.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000221.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000222.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000223.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000224.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000225.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000226.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000227.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000228.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000229.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000230.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000231.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000232.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000233.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000234.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000235.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000236.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000237.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000238.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000239.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000240.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000241.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000242.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000243.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000244.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000245.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000246.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000247.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000248.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000249.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000250.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000251.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000252.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000253.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000254.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000255.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000256.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000257.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000258.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000259.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000260.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000261.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000262.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000263.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000264.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000265.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000266.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000267.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000268.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000269.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000270.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000271.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000272.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000273.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000274.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000275.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000276.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000277.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000278.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000279.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000280.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000281.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000282.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000283.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000284.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000285.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000286.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000287.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000288.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000289.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000290.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000291.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000292.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000293.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000294.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000295.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000296.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000297.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000298.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000299.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000300.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000301.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000302.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000303.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000304.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000305.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000306.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000307.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000308.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000309.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000310.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000311.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000312.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000313.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000314.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000315.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000316.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000317.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000318.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000319.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000320.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000321.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000322.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000323.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000324.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000325.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000326.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000327.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000328.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000329.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000330.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000331.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000332.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000333.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000334.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000335.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000336.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000337.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000338.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000339.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000340.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000341.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000342.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000343.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000344.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000345.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000346.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000347.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000348.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000349.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000350.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000351.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000352.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000353.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000354.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000355.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000356.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000357.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000358.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000359.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000360.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000361.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000362.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000363.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000364.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000365.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000366.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000367.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000368.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000369.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000370.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000371.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000372.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000373.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000374.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000375.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000376.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000377.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000378.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000379.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000380.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000381.png,0,1,0,0,0,1
Airbnb-kalambu-dia\000000382.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000383.png,0,1,0,0,0,0
Airbnb-kalambu-dia\000000384.png,0,1,0,0,0,0
Alajuela-GeneralCanas-Belen-tarde\000000011.png,0,1,0,0,0,0
Alajuela-GeneralCanas-Belen-tarde\000000012.png,0,1,0,0,0,0
Alajuela-GeneralCanas-Belen-tarde\000000013.png,0,1,0,0,0,0
Alajuela-GeneralCanas-Belen-tarde\000000014.png,0,1,0,0,0,0
